time,pwm_r,pwm_l
2.254099884033203125e+02,8.405635070800781250e+01,6.594364929199218750e+01
2.254199981689453125e+02,8.405619812011718750e+01,6.594380187988281250e+01
2.254299926757812500e+02,8.405605316162109375e+01,6.594394683837890625e+01
2.254400024414062500e+02,8.405590820312500000e+01,6.594409942626953125e+01
2.254499969482421875e+02,8.405575561523437500e+01,6.594424438476562500e+01
2.254599914550781250e+02,8.405560302734375000e+01,6.594439697265625000e+01
2.254700012207031250e+02,8.405545043945312500e+01,6.594454956054687500e+01
2.254799957275390625e+02,8.405529785156250000e+01,6.594469451904296875e+01
2.254899902343750000e+02,8.405515289306640625e+01,6.594484710693359375e+01
2.255000000000000000e+02,8.405500030517578125e+01,6.594499969482421875e+01
2.255099945068359375e+02,8.405485534667968750e+01,6.594514465332031250e+01
2.255199890136718750e+02,8.405470275878906250e+01,6.594529724121093750e+01
2.255299987792968750e+02,8.405455017089843750e+01,6.594544982910156250e+01
2.255399932861328125e+02,8.405439758300781250e+01,6.594560241699218750e+01
2.255499877929687500e+02,8.405424499511718750e+01,6.594575500488281250e+01
2.255599975585937500e+02,8.405410003662109375e+01,6.594589996337890625e+01
2.255699920654296875e+02,8.405394744873046875e+01,6.594605255126953125e+01
2.255800018310546875e+02,8.405379486083984375e+01,6.594620513916015625e+01
2.255899963378906250e+02,8.405364227294921875e+01,6.594635009765625000e+01
2.255999908447265625e+02,8.405348968505859375e+01,6.594650268554687500e+01
2.256100006103515625e+02,8.405335235595703125e+01,6.594664764404296875e+01
2.256199951171875000e+02,8.405319976806640625e+01,6.594680023193359375e+01
2.256299896240234375e+02,8.405304718017578125e+01,6.594695281982421875e+01
2.256399993896484375e+02,8.405290222167968750e+01,6.594710540771484375e+01
2.256499938964843750e+02,8.405274963378906250e+01,6.594725036621093750e+01
2.256599884033203125e+02,8.405259704589843750e+01,6.594740295410156250e+01
2.256699981689453125e+02,8.405244445800781250e+01,6.594755554199218750e+01
2.256799926757812500e+02,8.405229187011718750e+01,6.594770050048828125e+01
2.256900024414062500e+02,8.405215454101562500e+01,6.594785308837890625e+01
2.256999969482421875e+02,8.405200195312500000e+01,6.594799804687500000e+01
2.257099914550781250e+02,8.405184936523437500e+01,6.594815063476562500e+01
2.257200012207031250e+02,8.405169677734375000e+01,6.594830322265625000e+01
2.257299957275390625e+02,8.405154418945312500e+01,6.594845581054687500e+01
2.257399902343750000e+02,8.405139923095703125e+01,6.594860076904296875e+01
2.257500000000000000e+02,8.405124664306640625e+01,6.594875335693359375e+01
2.257599945068359375e+02,8.405109405517578125e+01,6.594890594482421875e+01
2.257699890136718750e+02,8.405094146728515625e+01,6.594905090332031250e+01
2.257799987792968750e+02,8.405080413818359375e+01,6.594920349121093750e+01
2.257899932861328125e+02,8.405065155029296875e+01,6.594934844970703125e+01
2.257999877929687500e+02,8.405049896240234375e+01,6.594950103759765625e+01
2.258099975585937500e+02,8.405034637451171875e+01,6.594965362548828125e+01
2.258199920654296875e+02,8.405020141601562500e+01,6.594979858398437500e+01
2.258300018310546875e+02,8.405004882812500000e+01,6.594995117187500000e+01
2.258399963378906250e+02,8.404989624023437500e+01,6.595010375976562500e+01
2.258499908447265625e+02,8.404974365234375000e+01,6.595024871826171875e+01
2.258600006103515625e+02,8.404960632324218750e+01,6.595040130615234375e+01
2.258699951171875000e+02,8.404945373535156250e+01,6.595054626464843750e+01
2.258799896240234375e+02,8.404930114746093750e+01,6.595069885253906250e+01
2.258899993896484375e+02,8.404914855957031250e+01,6.595085144042968750e+01
2.258999938964843750e+02,8.404900360107421875e+01,6.595099639892578125e+01
2.259099884033203125e+02,8.404885101318359375e+01,6.595114898681640625e+01
2.259199981689453125e+02,8.404869842529296875e+01,6.595130157470703125e+01
2.259299926757812500e+02,8.404854583740234375e+01,6.595145416259765625e+01
2.259400024414062500e+02,8.404839324951171875e+01,6.595159912109375000e+01
2.259499969482421875e+02,8.404825592041015625e+01,6.595175170898437500e+01
2.259599914550781250e+02,8.404810333251953125e+01,6.595189666748046875e+01
2.259700012207031250e+02,8.404795074462890625e+01,6.595204925537109375e+01
2.259799957275390625e+02,8.404779815673828125e+01,6.595220184326171875e+01
2.259899902343750000e+02,8.404765319824218750e+01,6.595234680175781250e+01
2.260000000000000000e+02,8.404750061035156250e+01,6.595249938964843750e+01
2.260099945068359375e+02,8.404734802246093750e+01,6.595265197753906250e+01
2.260199890136718750e+02,8.404719543457031250e+01,6.595279693603515625e+01
2.260299987792968750e+02,8.404705810546875000e+01,6.595294952392578125e+01
2.260399932861328125e+02,8.404690551757812500e+01,6.595309448242187500e+01
2.260499877929687500e+02,8.404675292968750000e+01,6.595324707031250000e+01
2.260599975585937500e+02,8.404660034179687500e+01,6.595339965820312500e+01
2.260699920654296875e+02,8.404645538330078125e+01,6.595354461669921875e+01
2.260800018310546875e+02,8.404630279541015625e+01,6.595369720458984375e+01
2.260899963378906250e+02,8.404615020751953125e+01,6.595384979248046875e+01
2.260999908447265625e+02,8.404599761962890625e+01,6.595399475097656250e+01
2.261100006103515625e+02,8.404586029052734375e+01,6.595414733886718750e+01
2.261199951171875000e+02,8.404570770263671875e+01,6.595429229736328125e+01
2.261299896240234375e+02,8.404555511474609375e+01,6.595444488525390625e+01
2.261399993896484375e+02,8.404540252685546875e+01,6.595459747314453125e+01
2.261499938964843750e+02,8.404525756835937500e+01,6.595475006103515625e+01
2.261599884033203125e+02,8.404510498046875000e+01,6.595489501953125000e+01
2.261699981689453125e+02,8.404495239257812500e+01,6.595504760742187500e+01
2.261799926757812500e+02,8.404479980468750000e+01,6.595519256591796875e+01
2.261900024414062500e+02,8.404466247558593750e+01,6.595534515380859375e+01
2.261999969482421875e+02,8.404450988769531250e+01,6.595549011230468750e+01
2.262099914550781250e+02,8.404435729980468750e+01,6.595564270019531250e+01
2.262200012207031250e+02,8.404420471191406250e+01,6.595579528808593750e+01
2.262299957275390625e+02,8.404405975341796875e+01,6.595594787597656250e+01
2.262399902343750000e+02,8.404390716552734375e+01,6.595609283447265625e+01
2.262500000000000000e+02,8.404375457763671875e+01,6.595624542236328125e+01
2.262599945068359375e+02,8.404360198974609375e+01,6.595639038085937500e+01
2.262699890136718750e+02,8.404346466064453125e+01,6.595653533935546875e+01
2.262799987792968750e+02,8.404331207275390625e+01,6.595668792724609375e+01
2.262899932861328125e+02,8.404315948486328125e+01,6.595684051513671875e+01
2.262999877929687500e+02,8.404301452636718750e+01,6.595699310302734375e+01
